gene_label,ct_label,as_label,avg_mean_gene_expr,as,ct,gene
CALB1,kidney connecting tubule epithelial cell,renal column,0.546903,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/1434
CALB1,kidney connecting tubule epithelial cell,outer cortex of kidney,0.546903,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/1434
CALB1,kidney connecting tubule epithelial cell,renal connecting tubule,0.546903,http://purl.obolibrary.org/obo/UBERON_0005097,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/1434
CALD1,renal interstitial pericyte,renal papilla,1.740795,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,renal interstitial pericyte,kidney capsule,1.740795,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,renal interstitial pericyte,kidney,1.740795,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,renal interstitial pericyte,kidney blood vessel,1.740795,http://purl.obolibrary.org/obo/UBERON_0003517,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,renal interstitial pericyte,kidney pyramid,1.740795,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,renal interstitial pericyte,renal column,1.740795,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,renal interstitial pericyte,outer cortex of kidney,1.740795,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,renal papilla,1.650686,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,kidney capsule,1.650686,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,kidney,1.650686,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,kidney pyramid,1.650686,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,kidney interstitium,1.650686,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,renal column,1.650686,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CALD1,kidney interstitial fibroblast,outer cortex of kidney,1.650686,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1441
CAMK1D,B cell,kidney capsule,1.409477,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/19341
CAMK1D,B cell,kidney,1.409477,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/19341
CAMK1D,B cell,kidney pyramid,1.409477,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/19341
CAMK1D,B cell,kidney interstitium,1.409477,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/19341
CAMK1D,B cell,renal column,1.409477,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/19341
CAMK1D,B cell,outer cortex of kidney,1.409477,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/19341
CASR,kidney loop of Henle thick ascending limb epithelial cell,thick ascending limb of loop of Henle,2.040319,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/1514
CCND3,B cell,kidney capsule,1.530037,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/1585
CCND3,B cell,kidney,1.530037,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/1585
CCND3,B cell,kidney pyramid,1.530037,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/1585
CCND3,B cell,kidney interstitium,1.530037,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/1585
CCND3,B cell,renal column,1.530037,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/1585
CCND3,B cell,outer cortex of kidney,1.530037,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/1585
CCND3,T cell,renal papilla,1.4502,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCND3,T cell,kidney capsule,1.4502,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCND3,T cell,kidney,1.4502,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCND3,T cell,kidney pyramid,1.4502,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCND3,T cell,kidney interstitium,1.4502,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCND3,T cell,renal column,1.4502,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCND3,T cell,outer cortex of kidney,1.4502,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1585
CCSER1,kidney loop of Henle thick ascending limb epithelial cell,thick ascending limb of loop of Henle,3.04926,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/29349
CD247,T cell,outer cortex of kidney,1.022556,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CD247,T cell,renal papilla,1.022556,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CD247,T cell,kidney capsule,1.022556,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CD247,T cell,kidney,1.022556,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CD247,T cell,kidney pyramid,1.022556,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CD247,T cell,kidney interstitium,1.022556,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CD247,T cell,renal column,1.022556,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/1677
CDH11,kidney interstitial fibroblast,outer cortex of kidney,0.610948,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CDH11,kidney interstitial fibroblast,renal papilla,0.610948,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CDH11,kidney interstitial fibroblast,kidney capsule,0.610948,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CDH11,kidney interstitial fibroblast,kidney,0.610948,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CDH11,kidney interstitial fibroblast,kidney pyramid,0.610948,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CDH11,kidney interstitial fibroblast,kidney interstitium,0.610948,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CDH11,kidney interstitial fibroblast,renal column,0.610948,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/1750
CELF2,T cell,renal papilla,1.600161,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,T cell,kidney capsule,1.600161,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,T cell,kidney,1.600161,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,T cell,kidney pyramid,1.600161,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,T cell,kidney interstitium,1.600161,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,T cell,renal column,1.600161,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,T cell,outer cortex of kidney,1.600161,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/2550
CELF2,B cell,kidney capsule,1.264822,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/2550
CELF2,B cell,kidney,1.264822,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/2550
CELF2,B cell,kidney pyramid,1.264822,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/2550
CELF2,B cell,kidney interstitium,1.264822,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/2550
CELF2,B cell,renal column,1.264822,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/2550
CELF2,B cell,outer cortex of kidney,1.264822,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/2550
CELF2,monocyte,kidney interstitium,1.129477,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000576,http://identifiers.org/hgnc/2550
CELF2,mast cell,renal papilla,0.851422,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CELF2,mast cell,kidney capsule,0.851422,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CELF2,mast cell,kidney,0.851422,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CELF2,mast cell,kidney pyramid,0.851422,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CELF2,mast cell,kidney interstitium,0.851422,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CELF2,mast cell,renal column,0.851422,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CELF2,mast cell,outer cortex of kidney,0.851422,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/2550
CFH,parietal epithelial cell,renal papilla,0.789988,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CFH,parietal epithelial cell,kidney capsule,0.789988,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CFH,parietal epithelial cell,kidney,0.789988,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CFH,parietal epithelial cell,kidney pyramid,0.789988,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CFH,parietal epithelial cell,renal column,0.789988,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CFH,parietal epithelial cell,outer cortex of kidney,0.789988,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CFH,parietal epithelial cell,glomerular parietal epithelium,0.789988,http://purl.obolibrary.org/obo/UBERON_0005750,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883
CHST11,T cell,outer cortex of kidney,1.185874,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CHST11,T cell,renal papilla,1.185874,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CHST11,T cell,kidney capsule,1.185874,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CHST11,T cell,kidney,1.185874,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CHST11,T cell,kidney pyramid,1.185874,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CHST11,T cell,kidney interstitium,1.185874,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CHST11,T cell,renal column,1.185874,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/17422
CLIC5,podocyte,kidney capsule,1.827247,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517
CLIC5,podocyte,kidney,1.827247,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517
CLIC5,podocyte,kidney pyramid,1.827247,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517
CLIC5,podocyte,renal column,1.827247,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517
CLIC5,podocyte,outer cortex of kidney,1.827247,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517
CLIC5,podocyte,glomerular visceral epithelium,1.827247,http://purl.obolibrary.org/obo/UBERON_0005751,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517
CLNK,kidney collecting duct intercalated cell,collecting duct of renal tubule,1.843516,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001432,http://identifiers.org/hgnc/17438
CLU,kidney collecting duct principal cell,collecting duct of renal tubule,1.150846,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/CL_1001431,http://identifiers.org/hgnc/2095
