leiden_sub,cell_id,cell_label,evidence,table,table_count,references,shared_markers,asctb_markers
"3,1",CL:0000818,transitional stage B cell,1,bone-marrow,1,https://doi.org/10.1073/pnas.172384399,ITGAX,NCAM1; IL3RA; BCL7A; ITGAX; TCL1A; SOX4; HLA-DRA; CD24; CD19; FCGR3A; CD14; CD1C; CD3E; FCRLA; THBD; IGLL5; CLEC9A
"3,1",PCL:0051083,Chrp_82 choroid plexus epithelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,GPNMB,GPNMB; TTR
"3,1",CL:0011031,monocyte-derived dendritic cell,1,spleen,1,https://doi.org/10.4049/jimmunol.1002632,ITGAX,ITGAX; FCGR3A
"3,1",CL:1000695,kidney interstitial alternatively activated macrophage,1,kidney,1,https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1126/science.aat5031,ITGAX,ITGAX; IL7R; HLA-DRA; MRC1; CD163; CD14
"3,1",CL:0000887,lymph node subcapsular sinus macrophage,1,lymph-node,1,https://doi.org/10.1097/01.pas.0000157940.80538.ec; https://doi.org/10.1053/j.semdp.2017.11.002; https://doi.org/10.1182/blood-2008-06-165266,ITGAX,CD14; SIGLEC1; HLA-DRA; MRC1; CD68; CD4; ITGAX; CD209; CD163
"3,1",CL:0000784,plasmacytoid dendritic cell,1,liver,1,https://doi.org/10.1111/imm.12888,ITGAX,ITGAX
"3,1",CL:0000888,lymph node tingible body macrophage,1,lymph-node,1,https://doi.org/10.1111/cas.13137,ITGAX,ITGAX; CD68; CD4; HLA-DRA; ITGAM; CD14; SPARC; SIGLEC1
"3,1",CL:0000840,immature conventional dendritic cell,1,blood-pelvis,1,https://doi.org/10.1182/blood-2004-02-0769,ITGAX,AXL; NCAM1; ITGAX; HLA-DRA; CD3E; CD22; IL3RA; FCGR3A; CD19; CD14; SIGLEC6
"3,1",CL:0000576,monocyte,1,kidney,1,https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1126/science.aat5031,ITGAX,ITGAX; HLA-DRA; C1QA
"3,1",PCL:0051007,Mgl_6 microglial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,ITGAX,LINC00278; ITGAX; SCIN
"3,1",CL:1000692,kidney interstitial fibroblast,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,ZEB2,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"3,2",CL:0000235,macrophage,42,skin; lymph-node; fallopian-tube; large-intestine,4,https://doi.org/10.1136/ard.2003.013029; https://doi.org/10.1016/j.actatropica.2016.01.008; https://doi.org/10.1038/labinvest.2016.116; https://doi.org/10.1038/jid.2010.165; https://doi.org/10.1097/01.pas.0000157940.80538.ec; https://doi.org/10.1053/j.semdp.2017.11.002; https://doi.org/10.1007/978-1-4939-0897-4_3; https://doi.org/10.1182/blood-2008-06-165266; https://doi.org/10.1016/j.immuni.2020.02.001; https://doi.org/10.1016/j.celrep.2021.108978,CD163,CD4; CD14; MRC1; ITGAX; CD209; CD74; CD68; HLA-DRA; ITGAM; SIGLEC1; LYZ; CD163
"3,2",CL:3000001,Hofbauer cell,5,placenta,1,https://doi.org/10.1053/plac.2000.0559; https://doi.org/10.1016/j.placenta.2007.11.003; PMID:8014121,CD163,CD163; FCGR1A; CD68
"3,2",CL:0000866,thymic macrophage,3,thymus,1,https://doi.org/10.1016/j.imbio.2008.07.032; https://doi.org/10.1016/s0065-2776(08)60900-1; https://doi.org/10.1016/j.imbio.2008.07.032.; https://doi.org/10.1126/science.aay3224,CD163,LGMN; LYZ; ITGAX; ICAM1; MS4A7; CD68; SELENOP; SLC40A1; C1QB; C1QA; ITGAM; C1QC; CD163; RNASE1; CD209; APOE; STAB1
"3,2",CL:0001055,"CD14-positive, CD16-low monocyte",2,spleen,1,https://doi.org/10.3389/fimmu.2019.01642; https://doi.org/10.1182/bloodadvances.2017015008; https://doi.org/10.1186/s13059-019-1906-x,VCAN,FCN1; FCGR3A; FCGR1A; VCAN; ITGAM; CD14
"3,2",CL:0000874,splenic red pulp macrophage,2,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1182/bloodadvances.2017015008; https://doi.org/10.1111/imm.12469; https://doi.org/10.1186/s13059-019-1906-x,CD163,APOE; CD68; CD5L; CD163; SIGLEC1; NGFR
"3,2",ASCTB-TEMP:splenic-perifollicular-zone-macrophage,Splenic perifollicular zone macrophage,1,spleen,1,https://doi.org/10.1186/s13059-019-1906-x; https://doi.org/10.1111/j.1365-2567.2007.02710.x; https://doi.org/10.55418/9781933477060.; https://doi.org/10.1046/j.1365-2567.1997.00328.x,CD163,CD68; CD5L; APOE; CD209; CD163; SIGLEC1; MRC1
"3,2",CL:0000872,splenic marginal zone macrophage,1,spleen,1,https://doi.org/10.1111/imm.12469; https://doi.org/10.1186/s13059-019-1906-x,CD163,APOE; CD68; CD5L; CD163
"3,2",CL:0000882,thymic medullary macrophage,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1; https://doi.org/10.1016/j.imbio.2008.07.032; https://doi.org/10.1126/science.aay3224,CD163,LGMN; LYZ; ITGAX; ICAM1; MS4A7; CD68; SELENOP; SLC40A1; C1QB; C1QA; ITGAM; C1QC; CD163; RNASE1; CD209; APOE; STAB1
"3,2",CL:4030019,kidney connecting tubule intercalated cell,1,kidney,1,https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1681/ASN.2020010071,SLC8A1,SLC8A1; ATP6V0D2; CA2
"3,2",CL:1000768,kidney connecting tubule epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC8A1,HSD11B2; GATA3; TRPV5; CALB1; SLC8A1; SCNN1G; CDH1; SCN2A
"3,2",CL:4030017,epithelial cell of late distal convoluted tubule,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC8A1,HSD11B2; TRPV5; CALB1; SLC8A1; SLC12A3; SCNN1G
"3,2",PCL:0051299,CBI_298 cerebellar inhibitory GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,VCAN,RELN; VCAN; SLC6A5
"3,2",PCL:0015120,Oligo L2-6 OPALIN FTH1P3 primary motor cortex oligodendrocyte (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,VCAN,STK32A; VCAN
"3,2",CL:0000876,splenic white pulp macrophage,1,spleen,1,https://doi.org/10.1111/imm.12469; https://doi.org/10.1186/s13059-019-1906-x,CD163,APOE; CD68; CD5L; CD163
"3,2",CL:0000887,lymph node subcapsular sinus macrophage,1,lymph-node,1,https://doi.org/10.1097/01.pas.0000157940.80538.ec; https://doi.org/10.1053/j.semdp.2017.11.002; https://doi.org/10.1182/blood-2008-06-165266,CD163,CD14; SIGLEC1; HLA-DRA; MRC1; CD68; CD4; ITGAX; CD209; CD163
"3,2",CL:0002399,CD1c-positive myeloid dendritic cell,1,blood-pelvis,1,https://doi.org/10.1002/cyto.a.23724,CD163,NCAM1; ITGAX; IL3RA; S100A9; S100A8; CD3E; HLA-DRA; CD19; FCGR3A; CD14; CD1C; CD36; THBD; FCER1A; CD163; CLEC10A
"3,2",PCL:0051308,CBI_307 cerebellar inhibitory GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,VCAN,LINC02552; VCAN; NXPH1; SCGN
"3,2",CL:1000692,kidney interstitial fibroblast,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,ZEB2,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"3,2",PCL:0051254,MGE_253 sst GABAergic cortical interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,VCAN,CTC-535M15.2; CTC-340A15.2; VCAN; TRPC6; SST
"3,2",PCL:0015037,Inh L1-5 VIP LINC01013 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,SRGAP1,THSD7B; SRGAP1; DACH2
"3,2",CL:0001056,"dendritic cell, human",1,bone-marrow,1,https://doi.org/10.1002/cyto.a.23724,CD163,NCAM1; ITGAX; IL3RA; S100A9; S100A8; CD3E; HLA-DRA; CLEC4C; CLEC10A; CD163; CD19; FCGR3A; CD14; CD1C; CD36; FCER1A
"3,2",CL:0000576,monocyte,1,thymus,1,https://doi.org/10.1126/science.aay3224,VCAN,CTSS; VCAN; LYZ; CD52; S100A9; S100A8; FCN1; S100A6; S100A4; S100A12
"3,2",CL:4030020,kidney connecting tubule alpha-intercalated cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1038/s41467-019-10861-2,SLC8A1,NXPH2; AQP6; SLC26A7; SLC8A1; SLC4A1
"3,2",CL:1000695,kidney interstitial alternatively activated macrophage,1,kidney,1,https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2; https://doi.org/10.1126/science.aat5031,CD163,ITGAX; IL7R; HLA-DRA; MRC1; CD163; CD14
"3,3",CL:0000057,fibroblast,5,fallopian-tube,1,https://doi.org/10.1016/j.celrep.2021.108978,DCN,DCN
"3,3",CL:0000540,neuron,5,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,SOX5,CALCB; ISM1; LMO3; CARTPT; NMU; IGF1; TAC1; SOX5
"3,3",CL:4028004,alveolar type 1 fibroblast cell,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN,INMT; VEGFD; MFAP4; TCF21; LUM; PCDH15; PLIN2; DCN; COL1A2; FGFR4; FBLN1; SAA1; WNT2; COL6A3; CES1
"3,3",CL:4028006,alveolar adventitial fibroblast,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN,MFAP4; MFAP5; FBLN1; SCARA5; DCN; PI16; COL6A3; PLA2G2A; LUM; COL1A2; SLPI; DCLK1; CDON
"3,3",CL:0009089,lung pericyte,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN,PDGFRB; LAMC3; DCN; CSPG4; HIGD1B; COL1A2; COX4I2; TRPC6
"3,3",CL:0000186,myofibroblast cell,3,spleen,1,PMID: 3310649; PMID: 20126587; https://doi.org/10.1038/s41598-018-34105-3,CALD1,CALD1; ACTA2
"3,3",CL:4033017,bronchiolar smooth muscle cell,2,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,DCN,ACTG1; PLN; MYH11; MFAP4; COL1A2; DES; CNN1; LGR6; ACTA2; DCN; TAGLN
"3,3",CL:1000489,reticular cell of splenic cord,2,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1111/imm.12469; https://doi.org/10.1038/s41467-019-09728-3,DCN,MADCAM1; NGFR; IL7; ENPP2; CCL19; CCL21; BST1; DSC2; THBD; ACTA2; THY1; C3; CLU; CD74; CR2; DCN; ENG
"3,3",CL:1000692,kidney interstitial fibroblast,2,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,DCN; C7,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"3,3",CL:0000359,vascular associated smooth muscle cell,2,skin,1,No DOI; https://doi.org/10.1083/jcb.113.1.147,CALD1,CNN1; CALD1; ACTA2
"3,3",PCL:0051372,Splat_371 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,BNC2,BNC2; NPSR1; CPA6
"3,3",PCL:0015022,Inh L1-2 VIP PTGER3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PARD3B,SYT10; KCNH8; PARD3B
"3,3",CL:0000071,blood vessel endothelial cell,1,lymph-node,1,https://doi.org/10.1038/nri32982012.,COL4A2,PECAM1; MARCO; IL3RA; ICAM1; HLA-DPB1; HLA-DPA1; HLA-DRB1; CD300LG; NECTIN2; CCL14; ESAM; SPARCL1; ACTA2; CD209; PLVAP; CD74; NTAN1; ACKR1; JAM2; CAV1; HLA-DRA; CD34; EMCN; COL4A2
"3,3",PCL:0051029,Fbl_28 fibroblast (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,C7,COL1A2; FBLN2; C7
"3,3",PCL:0051129,ULIT_128 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,LAMA2,RP11-387P12.1; LAMA2; LINC02055; COL5A2
"3,3",PCL:0015003,Inh L1-6 LAMP5 AARD primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,KIT; PRELID2; FREM1; FBXL7
"3,3",PCL:0051207,MSN_206 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,EBF1,RP11-640F22.1; AC002066.1; GLI3; EBF1
"3,3",PCL:0051169,Misc_168 cerebral cortex neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,DCN,SCHLAP1; DCN
"3,3",CL:0009078,thymic fibroblast type 1,1,thymus,1,https://doi.org/10.1126/science.aay3224,C7,PTGDS; MFAP4; HSPB6; RSPO3; PTN; RBP5; DPT; C7; SRPX; SPARCL1
"3,3",PCL:0051052,Bgl_51 Bergmann glial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,LAMA2,LAMA2; LINC01727
"3,3",PCL:0051382,Splat_381 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,EBF1,OTP; EBF1; EBF2
"3,3",PCL:0051171,Misc_170 neuron of the forebrain (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,DCN,GRB14; DCN
"3,3",PCL:0051032,Fbl_31 arachnoid barrier cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,BNC2,PTGDR; BNC2
"3,3",PCL:0051025,Fbl_24 fibroblast (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,C7,C7; BMP5
"3,3",CL:0000940,mucosal-associated invariant T cell,1,thymus,1,https://doi.org/10.1038/ni.3565.,ZBTB16,KLRB1; IL18R1; CD8A; CD4; ZBTB16; CD27; RORC
"3,3",PCL:0051330,Mmb_329 mammillary body neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,FBXL7,PRLR; LINC02196; FBXL7; SIM1
"3,3",PCL:0051249,MGE_248 sst GABAergic cortical interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,DCN,RP11-799O21.2; DCN; TAC1
"3,3",PCL:0015082,Exc L3 THEMIS ENPEP primary motor cortex glutamatergic neuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,LAMA2,FAP; LAMA2
"3,3",CL:0000899,T-helper 17 cell,1,thymus,1,https://doi.org/10.1084/jem.20080397; https://doi.org/10.1126/science.aay3224,ZBTB16,PLAC8; NOSIP; KLRB1; CARHSP1; ANXA1; CD4; IL7R; ZBTB16; CD40LG; SORL1
"3,3",PCL:0015031,Inh L5-6 VIP COL4A3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PARD3B,ABI3BP; KCTD12; PARD3B
"3,3",PCL:0051369,Splat_368 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,EBF1,SNHG14; EBF1; EBF3; TCF7L2
"3,3",PCL:0015045,Inh L3-5 SST OR5AH1P primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,ADAMTS5; FBXL7; SST
"3,3",CL:4030022,renal medullary fibroblast,1,kidney,1,https://doi.org/10.1101/2021.07.28.454201,DCN,NCAM1; TNC; KCNK2; CLMP; DCN; SYT1
