leiden_sub,cell_id,cell_label,evidence,dataset_count,shared_markers,gene_expr_markers
"13,0",CL:0000938,"CD16-negative, CD56-bright natural killer cell, human",658,617,CADM2; DST; ANK3; NCAM1,RAMP1; HOXA10; CXCR6; SPINK2; B4GALNT1; PGGHG; KIT; SAMD3; ID2; LINC00299; IGFBP4; IFITM2; AREG; GPR18; ARSG; GP6-AS1; TTN; DYRK1A; HECA; MAFF; EPHA4; SLC4A4; KLRC4-KLRK1; NCALD; KLRK1-AS1; ADGRG3; TTC39B; TEC; UBE2G1; TRDC; CCDC174; ZMAT4; XCL2; STK17A; SLFN13; ZNF737; EPAS1; CD38; TNFRSF11A; AC008569.1; ATP10A; RBM23; ITCH; DUSP2; KLRF1; LINC02223; NCAM1; CLNK; ATP8B4; ZAP70; NCR1; CTSW; B3GNT7; CD8A; PPP1R9A; ZMAT5; FGR; MCTP2; GATA3; IL2RB; KLRD1; IL12RB2; CMC1; XCL1; GAB1; CD7; STYK1; TXK; ANK3; TOX2; IGF1R; ARRDC5; GFOD1; MAP3K8; OSBPL5; DST; FOSB; ADAMTS17; SPTBN1; CDHR1; MATK; CD2; LINC01504; ARPC5L; KCNQ5; DPF3; KRT81; GZMK; KLRC1; ENSG00000272917; IL18R1; CCNJL; SELL; TSPAN5; ITGAX; PYHIN1; KLRC3; MTMR1; PTPN22; EIF5AL1; PLCH2; DENND3; SPRY2; CNR2; CADM2; NLRC3; KLRB1; KLRC2; AC002429.2; LINC03138; LDB2; SH2D1B; CD160; KRT86; ELOVL6; LINC00996; ITGAD; HMGA2; KIR2DL4; AOAH; LINC01278; PTGDR; GNLY; MMP25-AS1; BHLHE40; BAALC; CAPN12; SH2D1A; ARK2C; CRTAM; TMIGD2; USP35; ISOC1; IFITM3; APBA2; SPTSSB; FCRL6; IFNG-AS1; IL18RAP; CD300A; TNFRSF18; CD247; CD244; AC243829.4; PRMT7
"13,0",CL:0000127,astrocyte,563,454,FRMD4A; NCAM1; ADGRB3; TENM3; NRXN3; NEGR1; ADGRL3; CDH19; SORCS1; QKI; SLC35F1; CHL1; KIAA1217; CADM2; NCAM2; XKR4; NRXN1; SCN7A; ZNF536; ANK3; IL1RAPL1; FRMD5,AQP7; PDE4B; LTK; ENSG00000258637; ST8SIA2; TRDN; LINC01608; AC008056.1; ENSG00000230490; PTX3; ENSG00000285971; SNX22; SORBS1; CSMD1; NKX6-2; SMIM5; CRYAB; AP000924.1; CADM3; PHYHIPL; ZNF804B; MAL; PALB2; FRMD4A; PTPRG; ANGPTL7; HAND2; XIST; ALDH1A1; NKAIN2; RELN; NPAS3; SIPA1L2; POLR2F; NPY; PPP2R2B; HAND2-AS1; MYOT; S100B; COLQ; GPM6B; VWA1; NKAIN3; XKR4; ENSG00000257060; AC124254.1; TENM3; ALK; LTBP3; ADGRV1; GPR155; FRMD5; NGFR; ABCA6; SLITRK2; CLU; SCRG1; NCAM1; NEGR1; GRIK2; CTNNA3; AL139383.1; TMEM59L; ADAMTSL1; TLN2; CNTFR; SLC35F1; CADM4; ANKRD53; ABCA8; AC099520.1; EDF1; RXRG; AKAP12; SEMA3B; HPSE2; BRINP3; SLC22A17; LGI4; BABAM1; PRICKLE1; FOXD3; MPZ; CDH19; VGLL3; NLGN4X; SFRP5; GLIS3; NCAM2; GPR37; PTPRZ1; CHL1; NRXN1; APCDD1; CNN3; PTN; SCN7A; CADM2; ARHGEF26; IL1RAPL1; ADAM23; PMP2; SHISA9; ZNF536; ART3; NRXN3; ITGA10; KIAA1217; NTM; PLP1; ZBTB20; IL1RAPL2; ITGB8; IL34; C10orf90; KCNMB4; CHL1-AS2; FRY; PMEPA1; PCDH9; KLHDC8A; PPP1R9A; PMP22; TRPM3; TMOD2; GFRA3; GABRB1; EGFL8; ADGRL3; LAMP2; SEMA3C; PELO; SPP1; TOX; RASGEF1C; DPYD; MT3; RDH10; GFAP; FOS; QKI; PCDH17; PRIMA1; L1CAM; TFAP2A; FGF5; OLFML2A; FSTL3; ANK3; ANGPT1; WNT6; CMTM5; TMEM176B; ITPR2; GAB1; GINS3; ADGRB3; ENSG00000228522; SOX2; KIRREL3; LRRTM4; C1QL1; SOX10; BMS1P10; TUBB2B; P3H2; COL22A1; COL28A1; BRINP2; LRP1B; NPTX2; LHFPL3; SYT10; RASSF4; FOXD3-AS1; HSPA12A; VEGFA; FGFBP2; AATK; ST6GALNAC5; SH3BP5; GRIK3; SORCS1; PCSK2
"13,0",CL:0000540,neuron,540,424,DST; FIGN; KIAA1217; ADGRB3; IL1RAPL1; FRMD5; ANK3; NEGR1; NRXN3; SAMHD1; EHBP1; BCL2; FOXO1; SLC35F1; SORCS1; ADGRL3; CDH19; CHL1; TENM3; STARD13; NCAM2; XKR4; CADM2; FRMD4A; NCAM1; ZNF536; NRXN1; SCN7A,FGF12; APCDD1; FABP7; UNC5D; ZHX1; DST; CHST9; MGAT4C; STXBP5L; RALGPS2; MIAT; KCNH7; RIMS2; PDE7B; CNN3; KHDRBS2; AGBL4; ERC2; SOX11; SOX2-OT; IL1RAPL2; ITGB8; NALF1; HS3ST4; STMN2; SYT1; PATJ; CD81; AC022679.2; AHI1; GRM5; HECW1; ENSG00000237844; BICC1; SOX4; ADGRB3; GINS3; ENSG00000262801; UNC13C; INSC; RPS15; EFNA5; FIGN; ANKS1B; RELN; ERBB4; FRMD4A; ITGA1; AC008056.1; PRIMA1; L1CAM; LRRC4C; RASGEF1C; TMEM72-AS1; ARHGEF26; LRRC7; CACNA1A; KCNIP4; ERBB3; PCSK2; SORCS1; PTAFR; DAB1; NTM; KIAA1217; AC019197.1; RAPSN; BTG3; PCDH9; ASTN2; NCAM1; STARD13; ENSG00000258637; GABRA2; CARMN; GRIK2; SCN7A; GAS7; NRXN1; TSPAN11; DLGAP1; RTN1; KCND2; RSF1; TMEM176B; ADGRL3; CD9; MDGA2; S100B; LAMC1; PDE4B; GPM6B; GAL; ADAT2; SLC35F1; CAB39L; MPZ; LRMDA; USP14; DLX6-AS1; MARCKS; EHBP1; PTPRZ1; CHL1; LMO3; SEMA3B; XIST; NR4A1; AC112206.2; DLGAP2; MEG3; RNMT; NRXN3-AS3; CADM1; NDUFB4; LRRTM4; OGFRL1; KIRREL3; DOK6; NRXN3; RALYL; RAP1GAP2; PPP2R3A; PTPRQ; ENSG00000253976; SPP1; PLP1; CACNA1E; AC016766.1; ARAP2; COBL; ART3; SLC39A11; RBFOX1; SMURF1; SLIT2; RBMS3-AS2; NKAIN2; TBC1D5; MIR137HG; CHST10; ITIH5; CDH18; LPAR1; CYP27C1; ZNF385D; FOXO1; POLR2F; GABRG3; ABCA8; ST18; ANK3; BCL2; ADGRG6; XKR4; NUP214; NKAIN3; FRMD5; SHISA9; ALCAM; MYT1L; DPP6; CSMD1; GRK5; LDB2; NUMBL; GPATCH8; TENM4; ST6GALNAC5; TENM3; AC010127.1; NLGN4X; MAP2; CECR2; ARPP21; AC044781.1; BTBD11; TLX2; SAMHD1; BRINP3; U91319.1; EDA; NOVA1; ALK; NCAM2; ASAP2; ITGB4; GRIN2B; NEGR1; RYR2; LRP1B; FAM135B; PKN2-AS1; SYT10; ZNF536; LHFPL3; SRCIN1; PLSCR4; SNTG1; TFAP2A; LGI4; PDE4D; KLF9; TFDP1; DNAJC6; KCNQ1OT1; DGKB; CA10; KCNMB4; SEMA3C; FSTL3; CADM2; ZEB2; RGS12; RAD51B; PFDN5; BCOR; JSRP1; GRP; GOLM1; RNF135; CWC27; PLCE1; NUBPL; DPP10; GRIK3; MEF2C; SHC4; UCHL1; ADAM23; CD24; TMEM132B; SLITRK2; CHD7; SYN3; STMN1; LINC01268; CD99; PPP1R9A; ASIC2; SLC9C2; PARD3; KCNMA1; IL1RAPL1; ANKRD33B; AC092100.1; CNP; NXPH1; LIMS1; SCG5; TSC22D1; TRABD2B; AL357507.1; CELF4; KIDINS220; CDH19; AL139383.1; NPAS3; CDH8; TRPM3; MAL; NETO2; FGFR1; KCNQ5; PRNP; RAD23A; KLHL29; SYP
"13,0",CL:4023017,sst GABAergic interneuron,501,489,CDH19; DST; CHL1; KIAA1217; ADGRB3; ZNF536; NRXN1; SORCS1; NRXN3; ANK3; FRMD4A; NCAM1; SLC35F1; QKI; TENM3; XKR4; CADM2; NCAM2,LITAF; ZNF536; NREP; THSD7B; ADCY8; SAMD5; GABRG3; KLHL1; ADGRB3; CDH18; TPST1; INSC; SLC27A1; LINC00535; PAWR; ENSG00000272449; KLHL29; SORCS1; HIF1A; SATB1-AS1; DST; PCDH11Y; NRXN3; RALYL; ROBO2; TIAM1; GRID2; SHISA6; CDH8; FRMD4A; GRM1; RELN; FBN2; MCUB; DPP10; ENSG00000271860; LHFPL3; GRIK3; HS3ST4; MIR9-2HG; PLCH1; MAF; ST6GALNAC5; MAGI1; SLC24A4; LHX6; PDE1C; CADM2; ROBO1; GRIK1; SYNPR; NPAS1; IL3RA; DKK2; AP2A2; STXBP6; NCAM1; NXPH1; SPOCK3; SLC35F1; SLC27A6; ADAMTSL1; DLGAP2; ELFN1; PLP1; HEPN1; ARX; CDH12; GAD1; LINC01965; NCAM2; KIF26B; KIAA1217; GRM5; PANTR1; NRXN1; GALNT14; PTN; NES; PCDH11X; MAN1A1; SST; CDH19; GPC6; CHL1; PCDH15; GRIN3A; ANK3; SOX6; GPI; CDH9; BNIP3; MMADHC; PCM1; GPM6B; ALDOC; MVD; HES5; CSMD1; QKI; XKR4; KLF5; TMEM132D; CHMP2A; PTCHD4; GALNTL6; AC093523.1; TMEFF2; COL25A1; TENM3; LSM14A; STOML2; SLIT2; KHDRBS3; TRHDE; FABP5; CACNA2D3; KAZN; NPAS3; PDE1A; TRPM3; CAMSAP1; GRIA1; PTPRR; NOS1; CDH13; CTNND2; NETO1; SOX2-OT; FGFR3; PTPRT; FLT3; TSHZ3; GRIK2
"13,0",CL:0000745,retina horizontal cell,365,273,KIAA1217; DST; BCL2; EHBP1; NCAM1; TENM3; FIGN; SORCS1; CHL1; NRXN3; SLC35F1; ADGRB3; ANK3; DLC1; IL1RAPL1; FRMD5; ADGRL3; CDH19; XKR4; CADM2; STARD13; NCAM2; ZNF536; SCN7A; NRXN1; NEGR1,HIP1; MIR4435-2HG; ITGA1; ALDH1A1; ANK2; IQCJ-SCHIP1; HAND2-AS1; PDE4DIP; PTPRM; AL139383.1; SHC4; AHR; ENSG00000262801.6; SLC35E3; LINC00598; SFRP2; TENM2; ABCA8; F8; MT-ND3; LAMA2; COL1A2; NRP1; NCOR2; SPAG17; AC007364.1; ATP11B; FP700111.1; DPP6; AGO4; LINC02268; TRIM9; TAC1; TFDP2; TMEM38B; HAND2; WWOX; SLC44A1; KIRREL3; PRKN; THSD7B; ST6GALNAC2; ENPEP; ZEB2; HSPA12A; FAM172A; ASAP2; AC079226.2; BCL2; TASP1; RHAG; ENSG00000258637; ZFHX3; SH2D3C; FTH1; RSL1D1; COL18A1; INSC; MAP2; LSAMP; GPM6A; PTPRQ; ZFHX4; CTNND2; LGR5; MGAT4C; AC008056.2; MMP17; KCNJ3; NEGR1; CENPV; SLC9C2; AQP4-AS1; GRIK3; ENPP2; DGKB; PCED1B; EIF3H; RASEF; PLP1; HEPN1; RAPGEF5; ARHGEF26; FAM19A5; SLC22A17; NKAIN2; LARP1; MIA; ITGB4; SNX30; TBC1D5; PPP2CB; PRKCA; XIST; NLGN4X; CACNA1A; ANK3; LRRC7; ST6GALNAC5; DPYSL2; EHBP1; ZNF536; SCN7A; OS9; GALNT17; NRXN1; PMP22; ZNF280D; GRIK2; ASCC3; SYT10; WDR86; CADM2; PCDH9; NRXN3; ANO4; EXOC4; ZSCAN18; SLC35F1; BACE2; AC019197.1; WWTR1; KIAA1217; HTT; NTM; SHISA9; PARVB; CDH11; SORCS2; ADGRL3; LPL; ADGRB3; GINS3; TNC; NKAIN3; XKR4; DOCK4; GLI3; AGBL4; CYP27C1; PDK4; GPM6B; U91319.1; ENSG00000274067.1; NCAM2; PTPRZ1; CHL1; PCSK2; SORCS1; PRUNE2; MAPK10-AS1; EPHA3; TMEM132B; SOX8; IL1RAPL1; FIGN; NR4A1; SEMA3B; USP53; CALN1; ADGRV1; FRMD5; GPR155; ENSG00000285971.1; STOX2; TFB1M; FGF2; AC008056.1; MESD; DLC1; LRRTM4; AKAP6; FOXD3; MPZ; LRMDA; CDH19; MAGI2; AC124254.1; TENM3; PRR5L; CADM3; PARD3B; FLRT3; LINC01505; STK32A-AS1; DNER; NCAM1; L1CAM; ENOX1; PRIMA1; ENSG00000241231; ENSG00000286932.1; PPP2R2B; FUS; ROBO2; CDH13; RASGEF1C; ITGB8; IL1RAPL2; CTNNA3; STARD13; CSPG4; PDGFC; LGI4; ENSG00000286757; MEIS1; SOX6; IGSF11; KCNMB4; AC018742.1; TRPM3; RERG; COL5A3; LZTS2; DST; KLF12; ENSG00000273319; RELN; SHANK2; SIRT1; PIBF1; ADAM23; LINC00609; SLC4A7; PDE1C; PTCHD1-AS
"13,0",CL:0000561,amacrine cell,345,316,KIAA1217; DST; ADGRL3; CDH19; TENM3; NEGR1; SORCS1; QKI; SLC35F1; CHL1; ADGRB3; EHBP1; SAMHD1; BCL2; NRXN3; SCN7A; ZNF536; NRXN1; DLC1; FRMD5; IL1RAPL1; ANK3; NCAM1; NCAM2; XKR4; CADM2,MT-ND5; SH3GL2; SYT1; LRRC32; RUNX1T1; RHBDL3; STOX2; TUT4; PTPRS; PTPRK; SLC4A4; HMGCLL1; GRIK3; ENSG00000228113; LRRC4C; RGS5-AS1; MAPT; OTUD4; SAMD4B; PCDH9; RBMS3-AS2; AC008056.1; STK32A-AS1; DOK6; ENSG00000227088; SLC6A5; EDIL3; MCU; LRMDA; CDH18; TMEM176B; ARHGAP21; EBF3; EYS; CTDSPL; RMND1; LINC01550; MACROD2; XKR4; TLE4; ZCCHC24; EGFLAM; SNTG1; PLSCR4; KLHL29; RBFOX2; FAM107B; SHISA9; PLP1; AC016766.1; GAD2; SKP1; RBFOX1; ADCY8; WIPF2; SLC35F1; GPM6A; MED13L; SORCS1; UNC5C; POU2F2; RERG; ABCC9; DLGAP1; BICC1; IL1RAPL1; ELAVL3; SEL1L; ENSG00000271860; CNTNAP2; LRP1B; ZFHX4; APOE; ERBB4; CNTNAP4; NCAM2; ACLY; LINC02268; EPHA3; MARCH1; DCC; PDE7B-AS1; RTKN; KIAA1217; CHL1; ADGRL3; SLC16A12; PEG3; MYOF; GUCY1A2; CACNA1A; TENM2; GPR34; SLC1A3; INA; ABCA9-AS1; GRIP1; ANK3; BCL2; NKAIN3; TENM3; ST6GALNAC5; LDLRAD4; VWA1; STAT5B; RNF220; PREX2; DCX; NRXN3; NALF1; GRIA3; AC078942.1; IGSF11; KCNC2; GINS3; GAB1; MEOX2; FRMD5; GRID2; KCNMA1; PLD5; LRRTM4; CDH19; DLC1; LUZP2; OGFRL1; KIRREL3; PTMA; CARMN; SCN7A; CACNA2D3; NEGR1; FAM13A; RTN1; MRC2; ELN; C1R; NXPH1; ERBB3; ENOX1; FMN1; AL445250.1; L1CAM; NRXN1; GALNT17; CCDC102B; MYT1L; APP; CADM2; BRCC3; EPHA5; PTPRZ1; PTPRD; DST; CNGA1; DLEU2; DCN; GAD1; KCNH8; PAM; SYP; ZFHX3; ANK2; KCNAB1; CELF4; UNC5D; ATP5MC3; RAPGEF5; NSG2; DOCK8; HDGFL3; MT-CYB; UMAD1; MIAT; ANO4; PAX6; TF; ABI3BP; GRIA2; SCG2; CSNK1E; ASXL3; RASSF4; RGS5; NTM; NRG1; GRM8; PRPH; RBM8A; CDH13; ITGB8; SYNPR; ROBO2; GRIA4; MOB3B; CUX2; ENSG00000262801; SFI1; INSC; CASC15; STMN2; MEG3; CLIC4; AUTS2; GPM6B; DPP6; TOGARAM1; KCNJ6; SEZ6L2; CADPS; SERPINE1; CALCOCO1; LINC00639; SAMHD1; SYT11; IGFBP7; PDE7B; DOCK10; PDE1C; ACSM3; FTX; RARRES2; NLGN1; DLGAP2; NCKIPSD; ANXA2; EHBP1; DLX6-AS1; DGKG; MCTP2; PKIA; KIF1B; LONRF1; AFF3; HIP1; CNTN5; CD55; SLITRK6; DSCAM; C7; MED12L; ZNF506; LGI4; RPL23A; CCSER1; COL4A4; DSCAML1; OPA3; AC022679.2; PHLPP1; LAMA2; COLEC12; QKI; RALYL; ALK; ASAP1; FAM155A; COL15A1; PHACTR1; CYP27C1; VCL; HEXB; CTNND2; PTPRG; SESTD1; GALR1; ABCA6; NCAM1; ASTN2; XPR1; GALNTL6; ZNF536; LHFPL3; NLGN4X; MAP2; ADGRB3; ADAMTSL3
"13,0",CL:4028004,alveolar type 1 fibroblast cell,286,214,TENM3; NCAM2; DST; ADGRB3; SCN7A,MYH10; ITGBL1; MEOX2; IL1R1; COL1A2; IGSF10; ARHGAP6; FMO2; DST; LAMA2; PDGFRA; LAMB1; PTPRS; A2M; LINC02753; RYR2; ABCA6; GPC3; MOXD1; CCDC102B; SCN7A; SVEP1; FBLN1; ELN; ITGA8; FIBIN; CACNB2; CDH11; COL14A1; LTBP2; CCBE1; INMT; DKK3; ADRA1A; ADH1B; RSPO2; ROBO2; CACNA1D; PTGDS; FBLN5; LUM; TCF21; FGF7; COL6A3; USP53; LTBP4; PLEKHH2; PDZRN3; ADGRB3; RGCC; NCAM2; CCL2; MMP2; CCN1; MFAP4; CACNA1C; ANGPT1; MYLK; NR2F2; CAMK2N1; SLIT2; AOC3; RARRES2; C7; GALNT17; BMP5; APOE; VPS13B; MAMDC2; TENM3; SLIT3; PPP1R14A
"13,0",CL:0000898,naive T cell,249,242,SCN7A; SORCS1; TENM3; IL1RAPL1; FOXO1; DST; FRMD4A; ANK3; ADGRB3; EHBP1; BCL2,CASK; FYB1; CAMK2D; RPL27A; MKL2; FBXW7; FAF1; RASGRF2; POLR2J3.1; EBLN2; CDK13; AOAH; ANKRD36; CATSPERB; CCL5; NUBPL; ESYT2; DOCK9; MPZL3; RPL28; TRABD2A; SPATA5; INVS; MFHAS1; DENND6A-AS1; MAN1B1; XPO4; IKZF1; A2M-AS1; WDPCP; RAPGEF2; LCP2; FRYL; DTNB; ZNF407; AC006369.1; PHTF2; PAG1; ANKRD44; NOSIP; TOX; PLCL1; SYTL3; STX16; CD96; CCND3; CSGALNACT1; TBL1X; CD27; PCED1B; RBL2; IL1RAPL1; ESR2; SKAP1; PIK3IP1-AS1; FOXJ3; AK3; CSAD; IMMP2L; FAM19A5; CAMP; LCN2; NRG3; AC139720.1; TC2N; PITPNC1; ANKRD13D; DOCK10; IGKC; ITK; WWOX; SERPINB9; P2RY8; SORL1; CASP8; BCL2L11; COL25A1; TENM3; ADGRB3; SLC20A1; AAK1; TM9SF2; EHBP1; MAP3K4; NDC1; SAMD3; ENSG00000228655; PRKCA; BCL11B; PPP2R2B; HIST1H2AC; CD6; LIPE; CERK; KLF12; FRMD4A; THEM4; AL109930.1; SEMA4D; AK5; KLHDC10; CLEC2D; IL7R; PDE7A; DST; TNFRSF10A; STK10; LTB; SYNE2; ATR; ADAM19; EXOC6B; NELL2; NLRC5; ANKRD11; CAMK4; ICOS; IGF1R; BTBD9; LRRC7; ANK3; CEP85L; NSMCE2; STAT4; IFNG-AS1; LINC01934; BACH2; TTN; BCL2; TSHZ2; ADD3; SORCS1; TNFAIP3; CAMKMT; TTC39C; PRKX; CD247; TPT1; PRKCQ; CCR7; DOCK2; RORA; FAAH2; BAZ1A; BCAS3; LINC01891; MSI2; CBWD6; EEFSEC; RPL18; NR3C2; PDE3B; NACA; WWP1; MAL; ARID1B; CD2; USP36; YARS; APBA2; CYFIP2; LEF1; GALNT10; LINC00861; CD3D; SS18; INPP4B; MLLT3; MAN1C1; NOL4L; EPHA4; H2AC6; MAML2; OXNAD1; ST8SIA1; FHIT; ENSG00000272211; NEU1; CCR6; GRAMD1B; SCML4; RBM20; NBPF19; TRBC1; SLFN12L; FAM184B; ZFYVE28; PCAT1; PIP4K2A; GPR34; CDC14A; FGD3; SCN7A; SNX25; SFMBT1; ITGA4; NCALD; SERINC5; SNTB1; AP001011.1; KDM6A; FOXO1; EDAR; RIPOR2; CA6; CD69; ZNF831; MYC; UQCC3; FAM19A1; TCF7; TXK; THEMIS; MGAT5; IL2; SELL; GIMAP7; ARL15; TESPA1; SMAD2; PRF1; ZNF609; PATJ; TNIK; TGFBR3
"13,0",CL:0000669,pericyte,195,189,SAMHD1; SCN7A; NRXN3; IL1RAPL1; DST; NEGR1; CADM2; DLC1; EHBP1; ADGRB3; CDH19; SLC35F1; ADGRL3,PDE7B; FANCD2; NR2F2-AS1; UACA; SPARC; LAMA2; DMD; LHFP; SGIP1; RGS6; DNAH11; STEAP4; COL4A1; RXFP1; COL25A1; AC012409.2; GRM8; DIAPH2; SAA1; TPM1; SAMHD1; DCN; LDB3; GUCY1A1; PRKG1; EGFLAM; NRXN3; RCAN2; LINC00989; ITGA8; HIGD1B; CALD1; CPE; REN; ACTA2; SLC35F1; FHL5; GUCY1A2; LAMA4; GRK5; MYH11; SLC2A3; PDE1A; EBF1; CACNB2; NTRK3; PRR16; ADGRL3; TBX2; NOTCH3; ADGRB3; RGS5; SLC6A13; MYO1B; COL1A2; IL1RAPL1; CDH19; DLC1; NEGR1; SNTB1; KCNK3; PDGFRB; SCN7A; CARMN; CCDC102B; AC092957.1; FRMD3; DACH1; SLC6A12; ITIH5; SOX5; PDE1C; TAGLN; SLIT3; CHSY3; EHBP1; UBA2; AC008250.1; TRPC6; PDE3A; PTEN; LHFPL6; ADAMTS4; FABP4; ZNF232; DST; C11orf96; MYL9; CADM2; ARID4B; PLA2G5; CNR1; ABCC9; HS6ST3; RYR2; CTNNA3; GJC1; EPS8; ARHGAP42; MAP1B; CACNA1H; ATP1A2
"13,0",CL:0000499,stromal cell,188,169,NCAM1; DST; NEGR1; CHL1; SLC35F1; NRXN1; ZNF536; NRXN3; KIAA1217; SAMHD1; ADGRL3; CDH19; CADM2; FRMD5; DLC1,PRKG1; UNC5C; FSTL5; DLG2; PAPPA; ADAMTS9-AS2; RARRES2; ADGRL3; MEG3; SEMA3C; PLP1; KCNMB4; CADM2; PRIMA1; CRY1; SAMHD1; CXCL14; RGCC; DLC1; CDH19; CHL1; HPSE2; CNTNAP2; LRRC4C; SLC35F1; ABCA4; DST; XKR6; TMTC2; CD14; WNT6; FRMD5; KCNMA1; MAGI1; FGL2; CADM1; SCRG1; NRXN1; ZNF536; NRXN3; CXCL12; DMD; NTM; HAND2; NEGR1; PCDH9; NCAM1; KIAA1217; SCCPDH; MIR100HG; GRIK2; PTPN13; IQGAP2; HS6ST3; ANKS1B; TENM2; MPZ; GRIA4; MCTP1; LGI4; FBLN1; TRPM3; MT1E; GPM6B; S100B; AZGP1; CRYAB; SPOCK1; RTN1; KCNB2
"13,0",CL:4023074,mammillary body neuron,187,130,KIAA1217; FRMD4A; NCAM1; DST; FIGN; NEGR1; NCAM2; CADM2; XKR4; ADGRB3; TENM3; SORCS1; ZNF536; SCN7A; NRXN1; SAMHD1; FOXO1; NRXN3; QKI; SLC35F1; CDH19; ADGRL3; FRMD5; IL1RAPL1; ANK3; CHL1,LHX2; LINC01551; LINC00968; CPE; PPP2R3A; COBL; ATM; FRMD4A; U91319.1; IKZF2; TMEM132B; KCNH8; SLC35F1; ERP44; UBAP2; STRAP; LINC00598; SHISA9; NRN1; ENSG00000277737.3; ADAMTS9-AS2; SCN7A; ADGRL3; GAP43; CADM2; GPM6B; PDK4; GPS2; PSMA3; CDH19; TLN2; S100A4; PTPRZ1; CHL1; PLXDC2; KIAA1217; NTM; ITGA2; RBFOX1; PMP22; AC084337.2; TENM3; MAMDC2; FABP7; INSC; AL139383.1; ADAM23; ARHGEF26; AL033504.1; SOS2; LRRC7; ANK3; KCNK5; SLC22A23; XKR4; FSTL5; ITGB4; PPP2R2B; POLR2F; ANK2; LSAMP; RPL13; AC023590.1; TTBK2; ATP10B; PDZRN4; KIRREL3; DOCK5; ERLIN1; LRRTM4; LPAR1; AP002336.2; COL28A1; SPIRE1; GRIK2; SORCS1; ABCA6; UNC5C; PEX5L; FOXO1; SH3PXD2B; MEGF10; PDE3A; ENSG00000258637; NRXN3; DOK6; NEGR1; STXBP5; PRDM2; XIST; ENSG00000271860; IL1RAPL1; FIGN; ADGRB3; SMC5; AC008056.1; LAMA2; SAMHD1; FRMD5; GPR155; ST6GALNAC5; AATK; ARHGAP31; MT2A; LGI4; BRWD3; PVT1; ABCA8; PCDH9; IMMP2L; AC010127.1; NCAM2; LINC01362; DST; AGAP1; ENSG00000243620; SHTN1; METTL14; ZNF536; GRIK3; NRXN1; PRKAR1B; GALNT17; TSPAN18; FMNL2; NCAM1; BCAN; DGKB; PMAIP1; VIM; QKI; SPATA6; NLGN1; ZBTB20; NOD1; IL1RAPL2; DAAM2; ITGB8; CPM; SOX4; KCNMB4; LRAT; CALR; LRP1B; DOK5; RASGEF1C; CLIC4; JUNB; CADM1; SELENOP; LAMA3; USP53
"13,0",CL:0001044,"effector CD4-positive, alpha-beta T cell",180,180,DST; SLC35F1; EHBP1; BCL2; FOXO1; ANK3,SLC25A36; TTC39C; IL4I1; PTPRM; SYNE2; MT1X; AP3M2; CRADD; MAF; SORBS3; GNAI3; PCAT1; ICOS; FHIP2A; CCSER2; GIMAP7; AC044849.1; TC2N; PRKAA1; NR4A2; NR3C1; LRP10; ARNTL; NR3C2; NLRC5; PHYKPL; CD28; LINC01871; DDHD1; GPR183; DPP4; LMNA; TNFSF8; IL21R; MYBL1; KLF9; PLCB1; ALOX5AP; C1QTNF4; MALT1; FMN1; IDNK; UBA6-AS1; SLC4A10; CCL5; SVIP; CD6; GZMA; INPP4B; FOXO1; RGCC; NELL2; GATA3; DST; IL7R; INTS6; CAMK2D; RHOH; TRAC; IFNG-AS1; SLC4A7; MAFF; PIK3IP1; ANK3; A2M; AC104695.2; BIRC3; RASGRF2; SPOCK2; KLRB1; GZMK; LRIG1; PRKCQ; RORA; PBX4; SIGIRR; TAGAP; AKT3; TNFAIP3; EPHA4; HABP4; DNAJB1; DUSP2; GOLGA7; PZP; TBL1XR1; FAAH2; STOM; KIAA1551; AGFG1; LSM5; RNF38; PIM1; AQP3; CLDND1; EHBP1; CD2; TRADD; TCF7; CERK; BHLHE40; MPZL3; ZC3H12D; PDE4D; HNRNPLL; FLT3LG; BCL2; RNF19A; TRAT1; PTGER2; SLC35F1; LYAR; LINC02273; PHACTR2; BTBD11; TCAF2; SESN1; C6orf89; IL12RB2; COCH
